shipment_id,pharma_class_id,product_name,weight_kg,origin_id,destination_id,distance_km,primary_transport_mode,transit_duration_hours,num_handovers,max_ambient_temp_c_expected,min_ambient_temp_c_expected,season,geopolitical_risk_score,carrier_reliability_score,packaging_type_used,packaging_autonomy_hours,temperature_excursion
SHP-09677,crt,Aspirin 500mg,190.7,jfk_airport,brussels,5878.8,sea,243.9,3,6.2,-3.6,Spring,2.37,0.97,active,202.3,0
SHP-09678,frozen,Varicella Vaccine,550.5,hong_kong,jfk_airport,12964.5,sea,565.5,3,25.6,18.7,Summer,4.22,0.878,active,161.9,1
SHP-09679,frozen,Plasma-Derived Factor VIII,447.4,busan,marseille,9615.2,rail,135.4,2,20.0,10.6,Autumn,3.72,0.867,active,187.5,1
SHP-09680,cool,Adalimumab (Humira),2000.0,doha_airport,dubai_airport,377.7,road,3.1,0,28.2,21.4,Summer,5.46,0.897,passive,48.7,0
SHP-09681,cool,Trastuzumab (Herceptin),111.2,tokyo_narita,frankfurt_airport,9366.6,sea,427.6,3,4.1,-7.6,Winter,2.25,0.9,active,133.7,0
SHP-09682,crt,Ibuprofen 400mg,44.3,los_angeles,bangkok,13315.8,sea,601.0,2,29.8,18.8,Winter,5.07,0.688,active,185.3,1
SHP-09683,crt,Paracetamol 1g,316.9,los_angeles_lax,sao_paulo_gru,9918.6,rail,123.1,2,32.9,21.0,Summer,7.98,0.675,active,212.3,0
SHP-09684,cool,Bevacizumab (Avastin),2000.0,los_angeles_lax,le_havre,8937.5,sea,413.1,1,3.4,-8.6,Winter,3.12,0.985,active,180.0,0
SHP-09685,cool,Insulin Glargine,232.8,houston,new_york,2261.4,rail,24.8,2,2.1,-7.0,Winter,3.08,0.919,passive,56.4,1
SHP-09686,cool,Trastuzumab (Herceptin),1509.0,rotterdam,antwerp,74.4,road,2.0,0,2.7,-4.4,Winter,3.07,0.99,passive,59.2,0
SHP-09687,crt,Atorvastatin 20mg,95.1,dubai_airport,hamburg,4885.9,sea,275.4,1,3.7,-5.4,Winter,4.43,0.854,active,175.1,0
SHP-09688,frozen,Oncology Prep KX-7,1759.8,rotterdam,le_havre,390.3,road,2.0,0,20.7,12.9,Spring,0.14,0.955,passive,69.5,0
SHP-09689,cool,Adalimumab (Humira),2000.0,cologne_airport,busan,8898.7,sea,335.1,1,19.7,8.3,Spring,1.68,0.815,active,148.8,1
SHP-09690,cool,Bevacizumab (Avastin),372.2,frankfurt_airport,houston,8419.2,sea,402.4,2,31.6,25.5,Summer,3.15,0.861,active,181.4,0
SHP-09691,frozen,Plasma-Derived Factor VIII,54.9,shanghai,le_havre,9424.7,sea,453.3,1,24.2,17.6,Summer,3.7,0.695,active,189.2,0
SHP-09692,frozen,Plasma-Derived Factor VIII,917.3,shanghai,bangkok,2882.2,rail,44.9,1,29.4,22.8,Spring,4.16,0.727,passive,58.7,1
SHP-09693,cool,Trastuzumab (Herceptin),405.1,brussels,lyon,566.7,road,15.4,0,3.3,-2.8,Winter,2.94,0.789,passive,57.6,1
SHP-09694,crt,Atorvastatin 20mg,57.6,dubai_airport,doha_airport,377.7,road,12.5,1,23.2,13.3,Autumn,0.9,0.857,passive,69.3,1
SHP-09695,crt,Metformin 850mg,960.7,tokyo_narita,new_york,10812.5,sea,458.5,3,2.7,-5.4,Winter,2.16,0.854,active,227.1,0
SHP-09696,cool,Trastuzumab (Herceptin),198.7,bangkok,dubai_airport,4903.6,rail,65.4,1,13.6,5.4,Winter,4.41,0.786,passive,81.3,0
SHP-09697,crt,Aspirin 500mg,187.2,port_klang,brussels,10236.4,sea,488.2,1,6.9,-0.8,Autumn,4.52,0.773,active,234.9,0
SHP-09698,crt,Omeprazole 20mg,172.1,new_york,cologne_airport,6082.9,sea,307.5,2,19.2,10.0,Spring,2.54,0.989,active,221.2,1
SHP-09699,crt,Atorvastatin 20mg,1583.9,tokyo_narita,port_klang,5418.6,rail,71.4,1,28.7,21.6,Winter,2.41,0.766,active,239.9,0
SHP-09700,crt,Metformin 850mg,1293.5,frankfurt_airport,marseille,787.9,road,16.0,0,8.9,-1.7,Autumn,3.74,0.839,passive,59.5,1
SHP-09701,frozen,Zoster Vaccine (Shingrix),783.7,frankfurt_airport,madrid,1434.1,road,26.0,1,9.1,2.2,Spring,1.81,0.914,passive,69.6,0
SHP-09702,crt,Ibuprofen 400mg,89.3,new_york,port_klang,15138.5,sea,666.2,1,34.4,25.0,Summer,4.17,0.891,active,226.7,0
SHP-09703,cool,Influenza Vaccine,89.7,houston,los_angeles_lax,2230.4,rail,41.1,2,29.0,19.7,Summer,3.48,0.905,passive,65.7,0
SHP-09704,frozen,Varicella Vaccine,14.8,tokyo_narita,los_angeles,8777.2,sea,426.6,2,24.2,17.9,Spring,2.9,0.875,active,160.5,0
SHP-09705,cool,Trastuzumab (Herceptin),1140.0,marseille,singapore,10630.6,sea,438.0,3,33.4,23.8,Spring,4.12,0.922,active,136.9,0
SHP-09706,frozen,Zoster Vaccine (Shingrix),290.7,le_havre,houston,7904.7,sea,379.7,2,30.6,22.2,Summer,1.1,0.894,active,183.4,1
SHP-09707,cool,Trastuzumab (Herceptin),1033.0,sao_paulo_gru,dubai_airport,12217.1,sea,580.2,2,11.9,1.6,Winter,6.62,0.707,active,123.6,1
SHP-09708,crt,Omeprazole 20mg,1498.0,hamburg,madrid,1780.7,rail,45.3,2,24.9,14.5,Summer,4.09,0.887,passive,71.3,0
SHP-09709,crt,Omeprazole 20mg,350.7,marseille,doha_port,4679.0,sea,265.1,1,29.9,18.0,Summer,2.51,0.82,active,193.1,0
SHP-09710,cool,Insulin Glargine,66.9,le_havre,dubai_port,5421.4,sea,242.9,3,25.9,19.0,Spring,4.29,0.866,active,163.0,0
SHP-09711,frozen,Varicella Vaccine,1415.8,hamburg,tokyo_narita,9003.2,sea,385.7,1,22.0,10.4,Spring,0.71,0.872,active,131.3,0
SHP-09712,cool,Bevacizumab (Avastin),247.6,los_angeles_lax,doha_port,13372.9,sea,564.3,1,21.3,11.9,Spring,4.64,0.84,active,141.5,0
SHP-09713,cool,Adalimumab (Humira),138.5,singapore,new_york,15348.0,sea,641.6,3,25.4,14.8,Summer,0.0,0.881,active,130.2,1
SHP-09714,crt,Amoxicillin 500mg,76.8,los_angeles,brussels,9063.0,sea,428.8,3,7.4,-2.7,Spring,1.81,0.907,active,174.4,0
SHP-09715,cool,Influenza Vaccine,10.0,sao_paulo_gru,le_havre,9322.3,sea,423.5,2,8.6,-1.0,Spring,7.15,0.778,active,148.7,0
SHP-09716,frozen,Plasma-Derived Factor VIII,2000.0,singapore,le_havre,10884.6,rail,141.1,2,20.7,13.9,Autumn,0.86,0.917,active,137.8,0
SHP-09717,cool,Trastuzumab (Herceptin),227.4,sao_paulo_gru,jfk_airport,7664.1,rail,115.5,1,19.0,9.0,Autumn,4.85,0.744,active,194.3,1
SHP-09718,crt,Atorvastatin 20mg,816.1,houston,hong_kong,13427.3,sea,558.7,1,30.7,21.1,Autumn,5.53,0.806,active,192.1,0
SHP-09719,cool,Trastuzumab (Herceptin),470.2,lyon,hong_kong,9630.2,rail,119.8,1,33.8,24.5,Autumn,1.14,0.791,active,178.8,0
SHP-09720,cool,Bevacizumab (Avastin),445.1,sydney,hong_kong,7385.0,sea,396.6,2,29.1,22.5,Autumn,3.62,0.796,active,174.7,1
SHP-09721,frozen,Varicella Vaccine,84.4,shanghai,brussels,9097.3,sea,423.8,2,12.7,5.7,Autumn,4.16,0.841,active,137.8,1
SHP-09722,ultracold,mRNA Influenza Vaccine NG,871.1,lyon,los_angeles_lax,9479.6,sea,412.7,2,27.7,15.9,Summer,3.41,0.886,active,223.6,1
SHP-09723,cool,Trastuzumab (Herceptin),1068.5,los_angeles_lax,tokyo_narita,8753.8,air,33.6,2,20.4,9.4,Autumn,3.49,0.939,passive,67.8,0
SHP-09724,crt,Lisinopril 10mg,207.6,jfk_airport,marseille,6251.8,sea,297.5,1,6.7,0.1,Autumn,3.83,0.95,active,168.7,0
SHP-09725,frozen,Frozen Biologic RX-8,426.8,los_angeles_lax,cologne_airport,9185.6,air,36.2,2,24.4,16.3,Summer,2.03,0.876,passive,67.8,1
SHP-09726,frozen,Plasma-Derived Factor VIII,24.4,brussels,dubai_airport,5155.3,sea,243.9,1,27.2,21.0,Autumn,0.76,0.971,active,197.4,0
SHP-09727,crt,Omeprazole 20mg,37.2,kaohsiung,sao_paulo_gru,18660.4,sea,747.1,3,26.6,20.2,Winter,5.07,0.705,active,235.0,1
SHP-09728,crt,Amoxicillin 500mg,341.6,hamburg,sydney,16288.2,sea,698.8,3,21.8,14.2,Spring,0.0,0.856,active,215.5,0
SHP-09729,cool,Bevacizumab (Avastin),92.2,memphis,dubai_port,12392.4,sea,563.5,2,13.2,1.8,Winter,3.36,0.904,active,133.9,1
SHP-09730,crt,Omeprazole 20mg,152.6,shanghai,busan,818.4,road,18.1,1,16.2,9.5,Autumn,5.34,0.732,passive,55.6,0
SHP-09731,cool,Hepatitis B Vaccine,26.7,singapore,schiphol,10509.7,sea,448.6,3,8.1,1.5,Autumn,1.7,0.917,active,121.0,0
SHP-09732,crt,Amoxicillin 500mg,1230.5,los_angeles,bangkok,13315.8,sea,562.8,1,28.6,18.8,Winter,5.71,0.7,active,160.8,0
SHP-09733,cool,Trastuzumab (Herceptin),1038.8,dubai_port,memphis,12392.4,sea,529.7,2,16.0,5.8,Winter,3.51,0.96,active,198.9,0
SHP-09734,cool,Bevacizumab (Avastin),69.2,frankfurt_airport,schiphol,365.7,road,8.2,1,19.8,9.2,Spring,3.3,0.899,passive,61.0,0
SHP-09735,cool,Adalimumab (Humira),326.5,schiphol,houston,8067.2,sea,367.4,3,28.7,22.2,Summer,2.2,0.798,active,148.2,1
SHP-09736,cool,Adalimumab (Humira),550.9,busan,mumbai,5759.3,sea,291.0,3,30.3,22.6,Autumn,5.27,0.696,active,154.5,1
SHP-09737,frozen,Plasma-Derived Factor VIII,181.3,cologne_airport,jfk_airport,6059.5,air,22.7,1,28.4,17.1,Summer,2.05,0.808,passive,52.4,0
SHP-09738,crt,Lisinopril 10mg,103.6,hamburg,shanghai,8615.4,sea,404.3,2,22.7,15.0,Spring,5.17,0.838,active,180.1,0
SHP-09739,frozen,Zoster Vaccine (Shingrix),92.2,los_angeles,antwerp,9028.6,sea,378.8,2,25.6,18.2,Summer,2.95,0.877,active,189.2,1
SHP-09740,crt,Ibuprofen 400mg,94.6,port_klang,le_havre,10558.5,sea,475.1,2,27.6,16.6,Summer,4.19,0.709,active,207.6,0
SHP-09741,crt,Ibuprofen 400mg,33.5,houston,sao_paulo_gru,7881.0,rail,99.4,1,35.8,26.2,Summer,5.43,0.74,active,204.1,0
SHP-09742,crt,Paracetamol 1g,575.7,hamburg,tokyo_narita,9003.2,sea,436.8,1,14.7,8.4,Winter,1.58,0.99,active,202.7,0
SHP-09743,crt,Lisinopril 10mg,154.1,doha_port,marseille,4679.0,sea,247.7,1,12.5,6.2,Autumn,2.42,0.841,active,182.8,1
SHP-09744,ultracold,mRNA Influenza Vaccine NG,66.6,madrid,singapore,11387.6,sea,519.5,2,36.6,29.6,Summer,1.53,0.927,active,170.6,0
SHP-09745,crt,Metformin 850mg,106.9,new_york,le_havre,5674.0,sea,291.5,1,23.7,14.9,Summer,4.43,0.917,active,148.5,0
SHP-09746,crt,Amoxicillin 500mg,752.0,schiphol,rotterdam,63.2,road,2.0,0,4.6,-1.8,Winter,0.09,0.813,passive,59.4,0
SHP-09747,cool,Bevacizumab (Avastin),183.7,hong_kong,schiphol,9283.8,sea,388.6,2,27.8,21.5,Summer,2.54,0.805,active,147.9,0
SHP-09748,frozen,Plasma-Derived Factor VIII,46.1,brussels,singapore,10561.0,sea,473.3,1,31.3,20.9,Winter,2.6,0.917,active,158.0,0
SHP-09749,cool,Bevacizumab (Avastin),239.5,new_york,kaohsiung,12823.9,sea,631.6,3,35.5,26.6,Summer,3.75,0.927,active,163.1,0
SHP-09750,cool,Bevacizumab (Avastin),186.6,marseille,doha_port,4679.0,sea,187.3,2,23.7,13.6,Autumn,2.8,0.834,active,127.7,0
SHP-09751,cool,Influenza Vaccine,114.4,frankfurt_airport,los_angeles_lax,9321.3,air,36.2,2,26.0,15.4,Autumn,0.98,0.861,passive,48.3,0
SHP-09752,crt,Amoxicillin 500mg,133.2,sao_paulo_gru,rotterdam,9712.4,sea,417.7,1,14.5,6.9,Autumn,8.71,0.678,active,222.6,0
SHP-09753,crt,Paracetamol 1g,56.9,mumbai,memphis,13746.6,sea,604.1,1,29.3,19.2,Summer,4.77,0.739,active,166.4,0
SHP-09754,crt,Omeprazole 20mg,788.4,schiphol,busan,8897.5,rail,124.5,2,24.8,15.8,Spring,3.37,0.82,none,0.0,0
SHP-09755,crt,Paracetamol 1g,618.6,antwerp,busan,8995.2,sea,411.2,2,22.6,14.6,Spring,3.63,0.895,active,191.2,0
SHP-09756,frozen,Frozen Biologic RX-8,18.6,kaohsiung,busan,1628.3,rail,24.8,1,26.0,14.9,Autumn,1.77,0.831,passive,55.2,0
SHP-09757,crt,Aspirin 500mg,887.5,singapore,los_angeles,14144.5,sea,668.4,3,10.4,-1.4,Winter,1.02,0.866,active,189.5,0
SHP-09758,frozen,Oncology Prep KX-7,2000.0,schiphol,los_angeles_lax,8956.1,sea,407.3,1,29.0,20.4,Summer,2.98,0.947,active,193.4,0
SHP-09759,crt,Atorvastatin 20mg,191.0,sao_paulo_gru,frankfurt_airport,9798.1,sea,433.5,2,5.9,-5.4,Winter,2.75,0.691,active,158.2,1
SHP-09760,cool,Influenza Vaccine,175.2,le_havre,port_klang,10558.5,rail,142.7,2,31.5,22.9,Winter,2.57,0.79,active,174.6,1
SHP-09761,cool,Hepatitis B Vaccine,22.4,houston,rotterdam,8040.7,sea,357.9,3,11.2,3.6,Autumn,1.91,0.965,active,148.7,0
SHP-09762,crt,Paracetamol 1g,465.5,busan,brussels,9035.7,sea,418.1,1,25.0,17.1,Summer,3.29,0.797,active,218.7,1
SHP-09763,frozen,Zoster Vaccine (Shingrix),241.5,new_york,doha_port,10811.3,sea,500.0,2,16.2,8.8,Autumn,4.38,0.851,active,173.3,0
SHP-09764,cool,Influenza Vaccine,2000.0,antwerp,los_angeles_lax,9016.4,sea,407.9,2,16.7,5.5,Autumn,3.93,0.913,active,135.1,0
SHP-09765,crt,Aspirin 500mg,295.6,doha_airport,tokyo_narita,8297.7,rail,99.3,1,25.7,18.2,Autumn,5.03,0.824,active,189.3,0
SHP-09766,crt,Amoxicillin 500mg,496.2,kaohsiung,bangkok,2288.7,rail,38.5,1,35.1,25.3,Summer,2.52,0.662,passive,64.9,0
SHP-09767,cool,Trastuzumab (Herceptin),39.3,sao_paulo_gru,port_klang,15872.8,sea,724.4,1,32.0,23.3,Autumn,4.46,0.635,active,196.1,1
SHP-09768,crt,Paracetamol 1g,2000.0,houston,brussels,8113.6,sea,366.4,3,23.3,12.0,Summer,2.75,0.915,active,186.9,1
SHP-09769,ultracold,mRNA Influenza Vaccine NG,213.6,madrid,singapore,11387.6,rail,153.4,1,31.3,20.6,Spring,3.52,0.806,active,173.4,0
SHP-09770,crt,Lisinopril 10mg,213.5,houston,jfk_airport,2289.9,rail,54.0,1,16.5,9.8,Spring,1.16,0.953,active,232.3,0
SHP-09771,frozen,Zoster Vaccine (Shingrix),1352.2,frankfurt_airport,rotterdam,380.7,road,6.9,1,15.6,5.9,Autumn,1.26,0.933,passive,56.0,0
SHP-09772,crt,Atorvastatin 20mg,2000.0,memphis,new_york,1519.3,rail,30.2,1,5.1,-3.7,Spring,4.69,0.959,passive,69.5,0
SHP-09773,ultracold,mRNA COVID-19 Vaccine,384.5,bangkok,hong_kong,1708.2,rail,21.8,2,32.2,25.9,Spring,5.28,0.774,passive,42.4,1
SHP-09774,ultracold,Gene Therapy AAV-9,63.0,frankfurt_airport,houston,8419.2,sea,340.6,1,30.5,24.0,Summer,2.92,0.817,active,121.8,1
SHP-09775,crt,Metformin 850mg,1601.3,schiphol,los_angeles_lax,8956.1,sea,388.8,1,16.8,6.2,Autumn,5.34,0.869,active,224.2,0
SHP-09776,cool,Hepatitis B Vaccine,124.3,dubai_port,sao_paulo_gru,12178.7,sea,576.9,2,33.7,23.0,Autumn,6.62,0.739,active,151.7,1
SHP-09777,crt,Omeprazole 20mg,1011.3,frankfurt_airport,antwerp,326.0,road,4.2,1,6.6,-2.3,Autumn,1.7,0.99,passive,67.5,0
SHP-09778,cool,Trastuzumab (Herceptin),41.9,los_angeles_lax,dubai_airport,13400.2,air,41.6,2,18.0,6.4,Spring,2.61,0.793,passive,49.7,0
SHP-09779,crt,Ibuprofen 400mg,253.4,rotterdam,jfk_airport,5815.6,sea,324.5,2,25.0,14.7,Summer,3.28,0.815,active,204.5,0
SHP-09780,crt,Paracetamol 1g,55.3,new_york,tokyo_narita,10812.5,sea,456.3,1,22.5,13.3,Spring,4.98,0.819,active,217.5,0
SHP-09781,cool,Adalimumab (Humira),18.9,shanghai,tokyo_narita,1794.1,rail,30.8,2,20.2,13.3,Autumn,3.53,0.882,passive,69.7,0
SHP-09782,cool,Insulin Glargine,224.6,memphis,antwerp,7321.8,sea,327.6,3,25.9,19.3,Summer,1.69,0.919,active,138.5,1
SHP-09783,crt,Ibuprofen 400mg,64.3,hong_kong,rotterdam,9345.9,sea,425.6,1,10.8,4.6,Spring,5.09,0.859,active,162.9,0
SHP-09784,crt,Omeprazole 20mg,107.7,lyon,kaohsiung,10020.1,rail,135.2,1,36.9,26.3,Autumn,3.04,0.894,active,232.6,0
SHP-09785,cool,Adalimumab (Humira),2000.0,jfk_airport,dubai_airport,11001.3,sea,495.1,3,25.7,19.0,Spring,6.32,0.82,active,180.3,1
SHP-09786,frozen,Oncology Prep KX-7,161.7,hamburg,los_angeles,9104.1,sea,439.0,3,26.7,18.2,Summer,2.93,0.909,active,128.1,0
SHP-09787,cool,Adalimumab (Humira),333.2,singapore,kaohsiung,2966.1,sea,179.8,1,32.8,21.5,Autumn,4.11,0.813,active,136.4,1
SHP-09788,cool,Trastuzumab (Herceptin),276.5,houston,schiphol,8067.2,sea,348.6,3,9.6,-1.9,Spring,2.01,0.938,active,124.7,0
SHP-09789,crt,Ibuprofen 400mg,25.9,busan,memphis,11227.7,sea,465.7,1,28.9,17.7,Summer,4.48,0.857,active,218.1,0
SHP-09790,cool,Trastuzumab (Herceptin),91.1,port_klang,new_york,15138.5,sea,694.1,3,11.5,3.7,Autumn,2.08,0.751,active,144.8,1
SHP-09791,crt,Ibuprofen 400mg,245.2,le_havre,rotterdam,390.3,road,6.9,1,5.1,-4.2,Winter,2.54,0.841,passive,69.2,0
SHP-09792,frozen,Oncology Prep KX-7,397.9,los_angeles_lax,memphis,2599.8,rail,34.1,2,24.4,18.3,Spring,2.71,0.923,passive,67.5,1
SHP-09793,ultracold,Gene Therapy AAV-9,46.2,cologne_airport,sao_paulo_gru,9784.5,sea,445.6,1,31.3,24.4,Autumn,4.15,0.689,active,171.2,1
SHP-09794,crt,Amoxicillin 500mg,289.4,mumbai,le_havre,7188.8,sea,372.9,1,15.3,4.6,Spring,7.95,0.72,active,237.0,0
SHP-09795,crt,Amoxicillin 500mg,52.9,frankfurt_airport,mumbai,6586.8,sea,350.0,3,36.3,24.3,Summer,5.93,0.605,active,213.8,0
SHP-09796,cool,Influenza Vaccine,184.6,dubai_port,kaohsiung,6579.7,sea,338.1,1,30.7,21.9,Winter,3.99,0.824,active,197.1,1
SHP-09797,crt,Amoxicillin 500mg,25.6,bangkok,shanghai,2882.2,rail,36.7,1,15.2,5.6,Winter,6.01,0.697,passive,59.2,0
SHP-09798,cool,Hepatitis B Vaccine,170.7,shanghai,jfk_airport,11924.1,sea,523.4,1,7.3,0.8,Spring,7.28,0.746,active,155.8,1
SHP-09799,crt,Lisinopril 10mg,680.8,shanghai,cologne_airport,8943.3,sea,389.1,1,6.8,-1.8,Spring,3.96,0.731,active,162.6,0
SHP-09800,crt,Ibuprofen 400mg,157.0,frankfurt_airport,shanghai,8919.0,sea,411.5,2,15.7,8.1,Winter,4.13,0.75,active,185.4,0
SHP-09801,cool,Insulin Glargine,201.4,port_klang,los_angeles_lax,14171.9,sea,635.5,1,19.7,8.6,Autumn,1.8,0.818,active,162.5,0
SHP-09802,cool,Insulin Glargine,275.3,jfk_airport,le_havre,5649.2,sea,291.0,2,15.7,5.0,Spring,3.49,0.839,active,133.7,0
SHP-09803,cool,Hepatitis B Vaccine,694.7,mumbai,kaohsiung,4921.6,sea,203.6,2,32.4,23.8,Autumn,4.58,0.734,active,169.5,0
SHP-09804,cool,Influenza Vaccine,2000.0,doha_airport,le_havre,5153.7,rail,54.4,1,3.5,-7.3,Winter,3.42,0.879,passive,89.7,0
SHP-09805,crt,Atorvastatin 20mg,107.8,sao_paulo_gru,mumbai,13759.5,sea,608.0,2,33.9,22.8,Summer,8.85,0.718,active,212.3,0
SHP-09806,cool,Influenza Vaccine,264.9,hamburg,le_havre,812.9,road,14.2,0,7.6,-2.8,Spring,1.63,0.842,passive,50.8,0
SHP-09807,cool,Trastuzumab (Herceptin),2000.0,singapore,kaohsiung,2966.1,sea,137.3,1,31.8,24.1,Autumn,3.28,0.862,active,138.2,0
SHP-09808,cool,Influenza Vaccine,59.0,frankfurt_airport,dubai_port,4845.0,sea,187.6,3,29.8,21.4,Summer,2.77,0.845,active,177.5,1
SHP-09809,cool,Adalimumab (Humira),63.5,brussels,houston,8113.6,sea,384.2,2,25.1,14.6,Autumn,2.58,0.903,active,178.2,0
SHP-09810,crt,Omeprazole 20mg,422.3,busan,sao_paulo_gru,18647.5,sea,779.5,2,26.5,15.8,Winter,5.94,0.738,active,204.7,0
SHP-09811,cool,Hepatitis B Vaccine,95.8,rotterdam,mumbai,6922.1,sea,349.5,3,28.8,17.3,Winter,3.72,0.71,active,178.6,0
SHP-09812,cool,Influenza Vaccine,67.3,port_klang,cologne_airport,10041.4,sea,493.6,1,19.1,12.7,Spring,0.0,0.836,active,123.9,1
SHP-09813,cool,Trastuzumab (Herceptin),226.6,shanghai,marseille,9595.9,sea,413.7,1,24.4,16.0,Summer,5.38,0.651,active,139.8,0
SHP-09814,crt,Lisinopril 10mg,28.8,singapore,dubai_airport,5835.4,rail,89.6,1,29.4,20.2,Summer,1.23,0.848,active,201.0,1
SHP-09815,cool,Influenza Vaccine,1753.3,mumbai,madrid,7546.4,sea,335.9,3,18.7,8.0,Spring,6.4,0.673,active,135.5,0
SHP-09816,crt,Lisinopril 10mg,1086.4,tokyo_narita,jfk_airport,10830.3,air,37.6,2,8.6,-1.2,Autumn,0.0,0.863,passive,53.1,0
SHP-09817,cool,Adalimumab (Humira),481.2,rotterdam,le_havre,390.3,road,5.0,1,13.6,4.9,Autumn,2.24,0.81,passive,56.9,0
SHP-09818,crt,Omeprazole 20mg,10.0,memphis,busan,11227.7,sea,492.7,3,21.2,14.0,Spring,4.29,0.881,active,157.4,0
SHP-09819,cool,Hepatitis B Vaccine,80.2,doha_port,sao_paulo_gru,11847.4,sea,563.8,2,30.9,21.5,Spring,5.07,0.677,active,146.4,1
SHP-09820,cool,Bevacizumab (Avastin),1101.8,los_angeles_lax,doha_port,13372.9,sea,583.3,3,26.1,18.8,Spring,6.26,0.874,active,142.6,1
SHP-09821,ultracold,mRNA COVID-19 Vaccine,669.2,shanghai,hong_kong,1213.8,road,19.6,1,33.3,22.3,Autumn,6.19,0.78,passive,47.1,1
SHP-09822,crt,Atorvastatin 20mg,125.8,jfk_airport,hamburg,6116.4,sea,343.7,1,14.8,3.0,Spring,3.01,0.884,active,180.6,0
SHP-09823,cool,Influenza Vaccine,34.1,port_klang,hong_kong,2556.7,sea,140.5,2,27.3,17.0,Winter,3.49,0.857,active,128.4,1
SHP-09824,crt,Atorvastatin 20mg,105.4,cologne_airport,schiphol,229.6,road,8.4,0,3.1,-6.9,Winter,0.0,0.976,passive,56.7,0
SHP-09825,crt,Lisinopril 10mg,141.0,madrid,bangkok,10206.3,sea,444.6,1,30.0,18.7,Winter,5.94,0.741,active,239.9,1
SHP-09826,cool,Trastuzumab (Herceptin),10.0,sydney,dubai_port,12056.0,sea,497.3,2,14.1,7.7,Winter,7.18,0.826,active,159.2,1
SHP-09827,frozen,Frozen Biologic RX-8,13.3,doha_port,rotterdam,4975.6,sea,223.3,1,21.0,10.8,Autumn,2.06,0.887,active,163.7,1
SHP-09828,frozen,Oncology Prep KX-7,537.2,tokyo_narita,dubai_port,8021.2,rail,110.5,2,21.5,12.7,Spring,2.9,0.824,active,132.4,1
SHP-09829,crt,Lisinopril 10mg,261.3,madrid,busan,10326.0,sea,456.4,2,13.0,5.0,Winter,3.73,0.852,active,176.5,0
SHP-09830,frozen,Zoster Vaccine (Shingrix),82.7,bangkok,doha_port,5280.3,rail,77.2,2,17.9,9.4,Spring,3.77,0.738,passive,98.3,1
SHP-09831,crt,Ibuprofen 400mg,62.6,dubai_port,frankfurt_airport,4845.0,rail,64.9,1,18.5,12.0,Autumn,6.14,0.823,active,199.1,0
SHP-09832,frozen,Zoster Vaccine (Shingrix),1744.6,tokyo_narita,new_york,10812.5,sea,530.3,1,14.3,3.8,Spring,3.92,0.913,active,130.7,0
SHP-09833,crt,Metformin 850mg,96.6,dubai_port,los_angeles_lax,13426.6,sea,563.5,3,20.2,8.7,Spring,2.65,0.902,active,239.2,0
SHP-09834,cool,Hepatitis B Vaccine,71.5,marseille,mumbai,6818.9,rail,86.2,1,32.3,24.3,Spring,6.82,0.736,active,148.2,0
SHP-09835,cool,Bevacizumab (Avastin),93.8,tokyo_narita,antwerp,9423.5,sea,463.1,3,22.5,14.3,Summer,3.67,0.947,active,142.7,1
SHP-09836,cool,Trastuzumab (Herceptin),177.5,shanghai,houston,12227.7,sea,529.1,2,27.1,20.9,Summer,6.26,0.791,active,163.5,1
SHP-09837,crt,Ibuprofen 400mg,111.3,lyon,rotterdam,690.5,road,16.3,1,25.0,16.2,Summer,0.21,0.906,none,0.0,0
SHP-09838,cool,Insulin Glargine,34.6,tokyo_narita,port_klang,5418.6,rail,67.8,2,33.0,22.1,Summer,2.1,0.81,passive,72.6,0
SHP-09839,cool,Bevacizumab (Avastin),68.9,hamburg,antwerp,447.0,road,9.7,1,20.2,10.9,Spring,1.79,0.906,passive,56.9,0
SHP-09840,ultracold,Gene Therapy AAV-9,644.5,doha_port,houston,12974.0,sea,552.9,3,16.6,5.1,Spring,5.16,0.825,active,228.4,1
SHP-09841,crt,Paracetamol 1g,218.7,busan,rotterdam,8960.1,sea,437.9,3,3.6,-3.0,Winter,2.98,0.819,active,161.4,0
SHP-09842,crt,Lisinopril 10mg,556.3,doha_port,dubai_airport,381.4,road,3.7,0,24.8,13.8,Spring,2.57,0.859,passive,64.3,1
SHP-09843,crt,Atorvastatin 20mg,122.9,hong_kong,busan,2027.1,sea,110.6,2,17.9,11.4,Spring,4.51,0.782,active,167.6,0
SHP-09844,cool,Influenza Vaccine,522.7,dubai_port,schiphol,5171.1,sea,217.8,3,25.3,15.0,Summer,2.99,0.876,active,181.1,0
SHP-09845,crt,Aspirin 500mg,958.5,frankfurt_airport,hong_kong,9164.4,sea,431.2,1,28.3,17.6,Winter,1.38,0.872,active,174.2,0
SHP-09846,cool,Bevacizumab (Avastin),10.0,antwerp,port_klang,10226.4,sea,508.7,2,29.9,20.7,Winter,6.01,0.804,active,123.3,1
SHP-09847,frozen,Frozen Biologic RX-8,98.0,hong_kong,dubai_airport,5939.3,rail,85.3,1,23.1,12.7,Autumn,5.08,0.846,passive,110.1,1
SHP-09848,crt,Ibuprofen 400mg,37.5,frankfurt_airport,doha_port,4606.7,sea,245.4,2,30.0,23.0,Summer,3.78,0.879,active,187.1,0
